order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,category,sub-category,product_name,sales,quantity,discount,profit
Ca-908779,2025-01-11,2025-04-29,Same Day,Cust-5130,Randall Wilson,Home Office,West,Office Supplies,Storage,Function-Based Client-Driven Knowledgebase,3575.66,9,0.39,372.28
Ca-971925,2023-10-09,2025-04-20,Standard Class,Cust-2877,Scott Bray,Home Office,East,Technology,Copiers,Quality-Focused Encompassing Projection,563.58,4,0.46,554.0
Ca-943822,2024-10-05,2025-04-14,First Class,Cust-4640,Juan Foster,Home Office,East,Technology,Accessories,Horizontal High-Level Alliance,1673.62,10,0.04,636.29
Ca-681765,2024-12-09,2025-05-06,First Class,Cust-5878,James Tyler,Corporate,East,Technology,Computers,Optimized Interactive Info-Mediaries,4524.54,8,0.31,114.25
Ca-394931,2024-01-05,2025-04-21,Same Day,Cust-4692,Jennifer Mitchell,Corporate,West,Technology,Phones,Reverse-Engineered Heuristic Implementation,4095.27,6,0.05,781.85
Ca-400835,2024-05-22,2025-04-29,Same Day,Cust-8346,Richard Griffin,Corporate,South,Office Supplies,Storage,Ameliorated Cohesive Focus Group,3188.72,10,0.27,882.0
Ca-254326,2024-11-17,2025-04-21,First Class,Cust-3945,Mary Marshall,Corporate,East,Furniture,Furnishings,Multi-Layered User-Facing Encoding,65.57,5,0.09,116.0
Ca-169554,2024-10-24,2025-04-23,Second Class,Cust-1770,Crystal Mckinney,Corporate,Central,Furniture,Chairs,Stand-Alone Logistical Website,3343.14,7,0.3,966.27
Ca-214405,2024-09-19,2025-05-01,Same Day,Cust-3264,Danielle Green,Corporate,Central,Office Supplies,Storage,Fully-Configurable Non-Volatile Artificial Intelligence,3376.4,6,0.4,101.48
Ca-966771,2025-03-27,2025-05-02,First Class,Cust-2542,Gabriel West,Corporate,East,Technology,Copiers,Function-Based Mission-Critical Definition,3313.52,1,0.08,791.73
Ca-200343,2024-09-11,2025-04-23,Second Class,Cust-8416,Jessica Thomas,Corporate,East,Office Supplies,Storage,Assimilated Systematic Adapter,2560.51,10,0.34,277.11
Ca-629067,2024-08-17,2025-04-21,Second Class,Cust-8070,Justin Irwin,Home Office,Central,Furniture,Chairs,Networked 4Thgeneration Moderator,1859.18,7,0.08,848.64
Ca-774610,2025-03-11,2025-04-24,Second Class,Cust-3900,Dennis Black,Home Office,West,Technology,Accessories,Front-Line Methodical Infrastructure,1154.67,5,0.37,385.47
Ca-985216,2023-11-22,2025-04-21,Second Class,Cust-3439,Kevin Harrell,Home Office,East,Technology,Copiers,Intuitive Even-Keeled Graphical User Interface,1544.87,6,0.16,272.76
Ca-177784,2023-11-20,2025-05-06,Standard Class,Cust-9381,Angela Salazar,Consumer,East,Technology,Accessories,Organic Real-Time Service-Desk,454.81,8,0.03,900.24
Ca-281277,2024-07-01,2025-04-13,Same Day,Cust-9440,Ashley Clark,Consumer,East,Office Supplies,Art,Virtual Maximized Ability,598.26,9,0.01,420.21
Ca-285619,2023-10-29,2025-04-21,Second Class,Cust-9642,Justin Lee,Consumer,South,Furniture,Chairs,Compatible Non-Volatile Conglomeration,2038.56,5,0.32,501.88
Ca-811122,2024-06-30,2025-05-06,Second Class,Cust-5899,Kristen Johnson,Corporate,East,Technology,Phones,Face-To-Face Incremental Conglomeration,2946.74,5,0.3,803.84
Ca-695234,2024-05-04,2025-04-22,Second Class,Cust-6032,Cindy Wilson,Corporate,South,Furniture,Furnishings,Profound Reciprocal System Engine,4989.97,7,0.38,108.66
Ca-516590,2023-11-02,2025-04-11,Second Class,Cust-9224,Sheila Vasquez,Corporate,West,Furniture,Bookcases,Secured Solution-Oriented Interface,235.4,2,0.41,525.58
Ca-974228,2024-01-21,2025-04-27,Same Day,Cust-2002,Gary Long,Consumer,South,Furniture,Bookcases,Assimilated Demand-Driven Collaboration,191.05,3,0.37,60.88
Ca-869650,2024-01-14,2025-04-16,Standard Class,Cust-6782,Heather Ross,Home Office,South,Office Supplies,Art,Cross-Platform Solution-Oriented Extranet,654.74,8,0.46,577.65
Ca-915004,2024-09-10,2025-04-30,Second Class,Cust-1077,Matthew Yoder,Home Office,West,Technology,Phones,Vision-Oriented Multi-State Implementation,3765.64,6,0.48,-53.54
Ca-160819,2023-05-21,2025-04-22,First Class,Cust-7055,Michelle Clark,Corporate,Central,Office Supplies,Art,Upgradable Impactful Adapter,4868.36,3,0.13,735.04
Ca-225324,2023-08-17,2025-04-16,Standard Class,Cust-5947,David Wagner,Consumer,East,Technology,Machines,Vision-Oriented Transitional Extranet,1754.05,1,0.33,786.81
Ca-520555,2023-08-06,2025-04-14,Standard Class,Cust-8234,Justin Harris,Consumer,West,Technology,Machines,Sharable Exuding Hardware,3965.53,1,0.36,343.8
Ca-796697,2023-04-10,2025-04-27,Second Class,Cust-6587,Darin Mcknight,Home Office,West,Office Supplies,Labels,Triple-Buffered Impactful Middleware,2626.94,1,0.28,-13.57
Ca-677561,2023-07-07,2025-04-28,Same Day,Cust-2130,Michael Shea,Home Office,East,Furniture,Bookcases,Versatile Global Service-Desk,2936.99,10,0.09,178.3
Ca-583524,2025-03-18,2025-04-23,Same Day,Cust-3543,Stacey Matthews,Corporate,West,Technology,Machines,Balanced Mobile Concept,1407.07,8,0.26,457.27
Ca-903423,2023-08-30,2025-04-29,Standard Class,Cust-6352,Christopher Robertson,Home Office,South,Office Supplies,Storage,Inverse Global Matrix,4563.12,4,0.01,775.82
Ca-820101,2024-03-21,2025-04-24,Second Class,Cust-2560,Robin Mullins,Home Office,East,Furniture,Bookcases,Upgradable Foreground Productivity,3710.64,7,0.17,646.12
Ca-902982,2023-08-04,2025-04-30,Second Class,Cust-3106,Ryan Reed,Home Office,West,Technology,Accessories,Networked Optimizing Extranet,4327.46,7,0.39,640.77
Ca-644747,2023-08-31,2025-04-19,Second Class,Cust-6264,Alicia Scott,Consumer,Central,Technology,Phones,Function-Based Intermediate Methodology,925.13,5,0.19,242.64
Ca-939164,2024-12-22,2025-04-25,First Class,Cust-7854,Nancy Terrell,Home Office,West,Technology,Computers,Seamless Responsive Internet Solution,1116.03,1,0.1,452.31
Ca-241122,2023-09-28,2025-04-26,Standard Class,Cust-7722,Sandra Reynolds,Corporate,South,Furniture,Chairs,Phased Zero Tolerance Artificial Intelligence,2790.91,10,0.47,936.77
Ca-187081,2024-11-06,2025-05-03,Same Day,Cust-2106,Alexander Collins,Consumer,West,Technology,Machines,Up-Sized Bi-Directional Policy,3599.09,7,0.04,639.6
Ca-370058,2023-07-29,2025-04-09,Second Class,Cust-5633,Robin Wood,Consumer,Central,Furniture,Furnishings,Sharable Object-Oriented Adapter,3112.41,8,0.06,603.13
Ca-119300,2023-10-21,2025-05-02,Second Class,Cust-6439,Richard Thompson,Home Office,South,Technology,Copiers,Adaptive Global Groupware,4356.3,4,0.42,161.12
Ca-813048,2024-03-03,2025-04-25,Second Class,Cust-6249,Rebekah Mitchell,Corporate,East,Office Supplies,Binders,Progressive Eco-Centric Frame,1841.87,7,0.43,799.91
Ca-542018,2024-04-02,2025-04-15,Second Class,Cust-5735,Richard Jones,Consumer,West,Furniture,Furnishings,Total Upward-Trending Time-Frame,1923.67,2,0.15,62.65
Ca-482361,2024-04-08,2025-04-30,First Class,Cust-4174,Mark Hickman,Corporate,East,Technology,Computers,Cross-Group User-Facing Attitude,4906.41,9,0.15,296.31
Ca-736938,2024-08-27,2025-05-03,Standard Class,Cust-5108,Alexander Stafford,Home Office,South,Technology,Machines,Centralized Solution-Oriented Interface,2167.52,1,0.38,62.85
Ca-669350,2023-08-30,2025-04-15,Standard Class,Cust-3636,Gordon Franklin,Consumer,East,Technology,Copiers,Distributed Empowering Leverage,1043.45,6,0.05,797.45
Ca-200780,2024-10-18,2025-04-28,Standard Class,Cust-9072,Donald Gonzales,Consumer,West,Office Supplies,Binders,Multi-Layered Encompassing Local Area Network,4498.91,7,0.42,68.36
Ca-731262,2023-10-02,2025-05-03,Second Class,Cust-2365,Christopher Moran,Home Office,East,Office Supplies,Labels,Configurable Transitional Intranet,1687.3,9,0.03,332.2
Ca-349578,2023-04-18,2025-04-30,Standard Class,Cust-3630,Lucas Riggs,Home Office,South,Technology,Accessories,Exclusive Dynamic Collaboration,4058.5,6,0.42,567.65
Ca-238141,2024-12-16,2025-04-26,Same Day,Cust-6778,Alexis Johns,Consumer,Central,Furniture,Bookcases,Multi-Channeled Responsive Projection,1953.85,9,0.03,784.73
Ca-759102,2025-01-02,2025-04-14,Second Class,Cust-5365,Andrea Nielsen,Home Office,East,Technology,Copiers,Sharable Modular Moderator,4780.32,6,0.24,757.25
Ca-652330,2023-04-17,2025-05-05,Standard Class,Cust-7528,Samantha Brown,Home Office,Central,Office Supplies,Art,Ergonomic National Groupware,2976.37,8,0.07,892.68
Ca-810484,2025-01-12,2025-04-23,First Class,Cust-6891,Katelyn Middleton,Corporate,Central,Technology,Computers,Horizontal Local Function,1079.21,7,0.1,824.06
Ca-700839,2024-02-06,2025-05-06,Standard Class,Cust-6442,Timothy Summers,Corporate,East,Office Supplies,Art,Reactive Client-Server Approach,1637.58,9,0.5,696.4
Ca-602783,2023-06-15,2025-04-28,Same Day,Cust-7043,Charles Scott,Corporate,Central,Office Supplies,Paper,Total Needs-Based Forecast,2340.66,5,0.2,977.85
Ca-663906,2024-10-23,2025-05-04,First Class,Cust-7127,Christina Davis,Home Office,Central,Office Supplies,Labels,Horizontal Zero Tolerance Internet Solution,4762.83,9,0.22,13.46
Ca-610368,2025-02-23,2025-04-27,Same Day,Cust-4076,Eric Hernandez,Corporate,East,Office Supplies,Labels,Devolved 4Thgeneration Parallelism,3548.3,2,0.45,-60.17
Ca-466940,2024-03-21,2025-04-10,Standard Class,Cust-5430,Richard Kelley,Home Office,Central,Technology,Copiers,Open-Architected Didactic Emulation,1051.49,9,0.18,321.59
Ca-910149,2023-08-05,2025-04-14,First Class,Cust-4036,Cathy Green,Home Office,Central,Furniture,Tables,Re-Contextualized Encompassing Definition,1153.78,6,0.09,905.42
Ca-207012,2024-06-21,2025-04-14,Second Class,Cust-4888,Drew Thomas,Corporate,West,Furniture,Bookcases,Public-Key Bandwidth-Monitored Implementation,2702.6,2,0.29,289.87
Ca-644426,2025-04-05,2025-04-16,Same Day,Cust-9419,Jeffrey Jackson,Corporate,Central,Office Supplies,Storage,Configurable Hybrid Website,1050.98,3,0.31,-7.21
Ca-403271,2023-08-27,2025-04-26,Standard Class,Cust-1325,Christopher Dawson,Corporate,Central,Office Supplies,Labels,Managed Exuding Forecast,522.51,2,0.34,454.57
Ca-361066,2023-08-19,2025-04-22,First Class,Cust-7060,Michael Sexton,Consumer,East,Technology,Computers,Synergistic Hybrid Solution,3611.18,6,0.13,239.06
Ca-780533,2024-05-26,2025-04-23,Same Day,Cust-5757,Jamie Bender,Home Office,West,Office Supplies,Binders,Public-Key Leadingedge Productivity,1900.29,6,0.29,242.78
Ca-125664,2023-11-17,2025-04-22,Second Class,Cust-6508,Mary Hamilton,Corporate,South,Furniture,Tables,Diverse Maximized Portal,2510.23,9,0.49,-6.52
Ca-239293,2024-12-05,2025-05-02,Standard Class,Cust-1100,Kathleen Lambert,Consumer,South,Technology,Phones,Decentralized Attitude-Oriented Core,2740.62,8,0.35,-21.89
Ca-915897,2024-01-30,2025-05-08,Same Day,Cust-1139,Joseph Clark,Corporate,Central,Furniture,Bookcases,Automated Dynamic Hardware,4805.1,2,0.11,708.8
Ca-702418,2023-08-11,2025-04-28,Standard Class,Cust-3280,Kevin Jenkins,Corporate,Central,Office Supplies,Paper,Persistent Fault-Tolerant Solution,3329.13,1,0.21,378.95
Ca-100868,2025-01-30,2025-04-17,First Class,Cust-9943,Travis Carr,Home Office,East,Furniture,Chairs,Re-Contextualized Fresh-Thinking Archive,1386.1,9,0.28,169.49
Ca-397019,2024-03-04,2025-04-12,First Class,Cust-7763,Linda Hays,Consumer,West,Technology,Computers,Profit-Focused Solution-Oriented Help-Desk,1258.51,3,0.18,242.62
Ca-905410,2024-04-01,2025-04-09,First Class,Cust-6493,David Rodriguez,Home Office,Central,Technology,Phones,Profound Transitional Budgetary Management,4104.63,10,0.09,855.84
Ca-179897,2023-08-02,2025-05-02,Second Class,Cust-4396,Heather Reyes,Consumer,Central,Furniture,Bookcases,Phased System-Worthy Attitude,1116.57,10,0.2,220.87
Ca-383215,2024-02-08,2025-04-22,Standard Class,Cust-9054,Thomas Conley,Corporate,South,Office Supplies,Labels,Progressive 4Thgeneration Matrices,4462.88,6,0.09,-68.84
Ca-818456,2025-03-16,2025-05-08,Standard Class,Cust-5450,Steven Hughes Dvm,Home Office,South,Office Supplies,Paper,Open-Architected Solution-Oriented Adapter,2101.7,4,0.22,119.55
Ca-598386,2025-02-02,2025-05-08,Second Class,Cust-6954,Paul Potts,Consumer,South,Technology,Machines,Horizontal Non-Volatile Middleware,4310.42,3,0.49,498.98
Ca-458039,2024-02-15,2025-04-21,Second Class,Cust-5697,Jay Cook,Corporate,Central,Office Supplies,Labels,Synergistic Tangible System Engine,3926.78,8,0.08,918.23
Ca-837915,2024-06-26,2025-04-19,Same Day,Cust-5589,Veronica Ray,Home Office,Central,Technology,Machines,Multi-Layered Dynamic Frame,4302.8,1,0.31,71.88
Ca-865012,2024-02-27,2025-05-05,First Class,Cust-3169,Nicole Bird,Corporate,East,Office Supplies,Labels,Implemented Context-Sensitive Utilization,292.13,5,0.18,732.34
Ca-888611,2023-07-08,2025-04-21,First Class,Cust-5963,Gary Brown,Home Office,Central,Office Supplies,Labels,Total Directional Algorithm,3957.28,10,0.19,822.44
Ca-573428,2024-11-22,2025-04-20,Second Class,Cust-7212,Henry Day,Home Office,West,Office Supplies,Storage,Customer-Focused Web-Enabled Frame,725.87,10,0.41,504.39
Ca-215475,2023-11-25,2025-04-21,Same Day,Cust-7162,Stephen Garcia,Consumer,South,Technology,Machines,Quality-Focused Bottom-Line Projection,926.33,1,0.47,470.92
Ca-142845,2024-09-12,2025-04-16,Standard Class,Cust-8341,Timothy Jones,Consumer,Central,Furniture,Chairs,Advanced Leadingedge Parallelism,1513.2,7,0.02,730.09
Ca-176710,2024-08-28,2025-04-18,Standard Class,Cust-3715,Laura Cox,Consumer,South,Technology,Copiers,Programmable Uniform Matrices,4762.28,3,0.04,102.4
Ca-319954,2024-08-29,2025-04-20,Second Class,Cust-8961,Samantha Wolf,Home Office,West,Technology,Computers,Visionary Local Budgetary Management,2647.15,3,0.49,49.82
Ca-837877,2025-03-03,2025-04-27,Same Day,Cust-8525,Samantha Roberts,Home Office,South,Technology,Phones,Assimilated Modular Moratorium,2623.34,4,0.17,606.72
Ca-949050,2023-10-01,2025-04-16,Standard Class,Cust-4027,Alexander Boone,Corporate,East,Furniture,Bookcases,Optimized Bifurcated Infrastructure,2147.99,7,0.44,161.61
Ca-715251,2023-10-10,2025-04-16,First Class,Cust-8620,Donna Myers,Home Office,East,Furniture,Chairs,Progressive Demand-Driven Definition,2731.13,2,0.01,459.16
Ca-664926,2024-01-04,2025-04-29,First Class,Cust-9630,Jose Lynch,Corporate,East,Technology,Phones,Realigned Incremental Orchestration,3739.15,3,0.45,434.7
Ca-709929,2023-04-20,2025-04-15,First Class,Cust-5661,Nicole Morris,Home Office,South,Office Supplies,Binders,Optional Local Productivity,708.42,4,0.11,156.82
Ca-501428,2023-12-27,2025-04-18,Second Class,Cust-7521,Ashley Flores,Home Office,West,Furniture,Chairs,Profit-Focused Systemic Access,4938.55,8,0.21,810.74
Ca-426581,2024-11-21,2025-04-24,Standard Class,Cust-7214,Monica Thomas,Consumer,East,Office Supplies,Art,Devolved Eco-Centric Adapter,489.35,2,0.39,624.46
Ca-234278,2023-07-14,2025-05-06,First Class,Cust-8330,Carol Boyd,Home Office,West,Office Supplies,Labels,Ergonomic Next Generation Workforce,4023.95,1,0.03,859.97
Ca-547910,2024-04-30,2025-04-12,Second Class,Cust-1420,David Anderson,Corporate,East,Office Supplies,Storage,Re-Engineered Fresh-Thinking Structure,3187.74,3,0.05,209.33
Ca-539051,2024-05-04,2025-04-30,Second Class,Cust-8931,Kelly Lopez,Home Office,East,Office Supplies,Binders,Operative Next Generation Leverage,1673.34,1,0.13,696.38
Ca-564027,2023-09-20,2025-04-29,Second Class,Cust-2688,Thomas Lamb,Consumer,Central,Office Supplies,Labels,Enterprise-Wide Bandwidth-Monitored Website,982.97,10,0.13,809.28
Ca-938846,2023-07-05,2025-04-22,Standard Class,Cust-2726,Paula Garcia,Home Office,South,Office Supplies,Art,Managed System-Worthy Strategy,2866.68,4,0.06,-11.66
Ca-121543,2024-09-02,2025-04-28,Standard Class,Cust-9838,Charles Frederick,Corporate,South,Technology,Copiers,Synchronized Multi-Tasking Graphical User Interface,1244.01,8,0.45,-93.87
Ca-245884,2024-04-26,2025-04-24,First Class,Cust-1848,Spencer Oconnor,Home Office,South,Furniture,Furnishings,Vision-Oriented Upward-Trending Neural-Net,2764.27,1,0.4,868.06
Ca-180737,2024-12-22,2025-05-06,Same Day,Cust-4928,Randy Maddox,Corporate,Central,Furniture,Chairs,Front-Line Tertiary Encoding,2001.31,3,0.44,945.49
Ca-587434,2025-03-16,2025-05-08,Same Day,Cust-2802,Natalie Brown,Home Office,East,Furniture,Furnishings,Centralized Foreground Superstructure,2845.04,1,0.02,815.78
Ca-451068,2023-04-30,2025-04-14,Same Day,Cust-2121,Emily Hicks,Corporate,West,Furniture,Furnishings,User-Centric Contextually-Based Leverage,2451.81,10,0.29,-54.74
Ca-201410,2025-01-27,2025-05-04,Same Day,Cust-3755,Amy Michael,Corporate,Central,Technology,Phones,Optional Eco-Centric Budgetary Management,4986.36,9,0.1,992.59
Ca-285134,2025-02-26,2025-05-05,First Class,Cust-4017,Andrew Hill,Consumer,West,Furniture,Tables,Balanced Even-Keeled Time-Frame,547.26,1,0.1,687.39
Ca-407039,2025-02-11,2025-04-21,First Class,Cust-9825,Leroy Morales,Corporate,East,Office Supplies,Art,Managed User-Facing Alliance,3698.28,9,0.03,548.67
Ca-985743,2025-02-06,2025-05-08,Standard Class,Cust-6564,Maria Martin,Corporate,East,Furniture,Chairs,Enhanced Disintermediate Concept,1122.98,1,0.47,463.13
Ca-296295,2024-04-28,2025-04-21,Standard Class,Cust-3878,Steven Armstrong,Consumer,Central,Furniture,Tables,Up-Sized Dynamic Data-Warehouse,3822.92,6,0.18,465.49
Ca-465298,2024-04-08,2025-04-15,First Class,Cust-5168,Scott Gomez,Home Office,Central,Furniture,Tables,Virtual Content-Based Productivity,1382.31,7,0.18,32.8
Ca-552695,2024-07-04,2025-04-29,Standard Class,Cust-6727,Heather Stewart,Corporate,East,Furniture,Tables,Reverse-Engineered Hybrid Core,3225.58,3,0.33,406.57
Ca-395995,2025-02-07,2025-05-07,Same Day,Cust-8428,Samantha Preston,Consumer,Central,Furniture,Tables,Front-Line Methodical Installation,2708.01,1,0.19,763.52
Ca-766440,2024-04-01,2025-04-09,Same Day,Cust-1180,Lisa Lambert,Home Office,East,Furniture,Furnishings,Reduced National Capability,1868.89,5,0.04,817.88
Ca-486640,2024-11-13,2025-04-17,Second Class,Cust-7255,Christopher Wade,Consumer,East,Technology,Computers,Reverse-Engineered Analyzing Service-Desk,1947.66,8,0.22,958.22
Ca-110397,2023-11-30,2025-04-19,Standard Class,Cust-6495,Jason Owens,Home Office,South,Technology,Accessories,Switchable Multi-Tasking Implementation,2448.7,10,0.23,156.2
Ca-676324,2023-07-22,2025-05-02,First Class,Cust-3427,Connie Brennan,Home Office,East,Technology,Copiers,Assimilated Client-Server Matrix,2559.24,9,0.32,907.14
Ca-164288,2024-07-15,2025-04-21,First Class,Cust-8516,Courtney Haynes,Consumer,West,Technology,Copiers,Secured Attitude-Oriented Hub,4033.94,2,0.45,39.89
Ca-621459,2023-08-28,2025-04-10,Standard Class,Cust-6940,Julia Chapman,Consumer,South,Technology,Computers,Up-Sized Discrete Synergy,218.15,5,0.4,335.27
Ca-450625,2023-08-07,2025-04-17,Standard Class,Cust-7802,Patty Davis,Consumer,Central,Furniture,Furnishings,Centralized Optimizing Framework,2733.93,3,0.49,317.7
Ca-836541,2023-12-23,2025-04-26,Same Day,Cust-9790,Angela Mckinney,Corporate,Central,Furniture,Bookcases,Pre-Emptive Content-Based Matrix,4344.0,10,0.15,694.56
Ca-172612,2023-04-09,2025-05-04,Second Class,Cust-8915,Dana Campbell,Home Office,Central,Technology,Machines,Open-Architected Multimedia Approach,390.6,6,0.27,522.18
Ca-408694,2023-07-28,2025-05-01,Second Class,Cust-5963,Nicole Griffith,Corporate,South,Office Supplies,Paper,Progressive Incremental Moratorium,2331.0,2,0.18,541.51
Ca-485088,2024-05-18,2025-05-03,Same Day,Cust-9946,Manuel Brooks,Consumer,West,Office Supplies,Art,Reduced Exuding Intranet,3405.52,8,0.47,985.83
Ca-665567,2023-11-26,2025-05-01,First Class,Cust-3251,Andrew Perry,Home Office,Central,Office Supplies,Paper,Cloned Tertiary Benchmark,301.59,6,0.04,362.1
Ca-736669,2024-09-22,2025-05-07,Second Class,Cust-8484,Erin Foster,Consumer,West,Furniture,Tables,Proactive 3Rdgeneration Adapter,2755.64,3,0.49,882.08
Ca-139024,2025-01-07,2025-04-19,First Class,Cust-8733,Joy Moore,Corporate,Central,Office Supplies,Binders,Fully-Configurable Next Generation Approach,513.22,7,0.07,0.06
Ca-225125,2023-07-23,2025-04-23,Second Class,Cust-1249,Ryan Snyder,Consumer,East,Office Supplies,Paper,Compatible Client-Driven Workforce,3120.07,7,0.18,780.46
Ca-892885,2024-03-30,2025-05-03,Same Day,Cust-6463,Sheila Farmer,Home Office,East,Technology,Machines,Centralized Non-Volatile Groupware,1451.44,10,0.15,735.36
